Title,URL,Description,Published,Views
"5:06",https://www.youtube.com/watch?v=oAIvOqtzkFU,"वीर पुर्खा कविताको मूल भाव कवि : वासुदेव त्रिपाठी कक्षा ११ को सिकाइ सामग्री २०८२   कक्षा : ११ विषय : नेपाली पाठ : १ प्रस्तोता : दिनेश के. सी. जालुपा माध्यमिक...","",""
"6:33",https://www.youtube.com/watch?v=_pKoOPJjKRM,"पाठ ५ को पृष्ठ ६२ प्रश्न नं ७ र ८ को उत्तर  उपन्यासकार : हृदयचन्द्रसिंह प्रधान  (वि.सं.१९७२ - २०१६) कक्षा १२ को सिकाइ सामग्री २०८१ कक्षा : १२ विषय : नेपाली प...","",""
"4:51",https://www.youtube.com/watch?v=fm91nc69lqU,"व्यावहारिक लेखन विषय : नेपाली कक्षा : १२ प्रस्तोता : दिनेश के. सी. जालुपा माध्यमिक विद्यालय  टोखा ८, काठमाडौँ  #Tamasuk #Dinesh_Kandel_KC_Channel विशिष्टीकरण...","",""
"2:04",https://www.youtube.com/watch?v=oME3Tvwjf1c,"कक्षा १० नेपाली विषयको पृष्ठ ११३ को परियोजना कार्य १ को नमुना उत्तर रचनाकार : दिनेश के. सी.  गायिका : नवीना परियार  सङगीत : सञ्जीव लामा जालुपा मा. वि. परिवार...","",""
"3:46",https://www.youtube.com/watch?v=G4J2UlTsnRw,"नेपाली नमुना प्रश्नपत्र कक्षा : ५ प्रस्तोता : दिनेश के. सी. जालुपा माध्यमिक विद्यालय टोखा ८, काठमाडौँ #Class5Nepali #Dinesh_Kandel_KC_Channel विशिष्टीकरण ताल...","",""
"4:02",https://www.youtube.com/watch?v=sECC41Uis8Y,"विषय : नेपाली कक्षा : ४प्रस्तोता : दिनेश के. सी. जालुपा माध्यमिक विद्यालय टोखा ८, काठमाडौँ #Class4Nepali #Dinesh_Kandel_KC_Channel विशिष्टीकरण तालिकाअनुसार त...","",""
"4:22",https://www.youtube.com/watch?v=5PgwDuJUdSI,"विषय : नेपाली  कक्षा : ९प्रस्तोता : दिनेश के. सी. जालुपा माध्यमिक विद्यालय टोखा ८, काठमाडौँ #Class9Nepali #Dinesh_Kandel_KC_Channel विशिष्टीकरण तालिकाअनुसार ...","",""
"7:21",https://www.youtube.com/watch?v=wo2I3vix9PY,"प्रथम त्रैमासिक परीक्षाको नमुना उत्तर विषय : नेपाली  कक्षा : १० प्रस्तोता : दिनेश के. सी. जालुपा माध्यमिक विद्यालय टोखा ८, काठमाडौँ #Class10Nepali #Dinesh_Ka...","",""
"4:11",https://www.youtube.com/watch?v=pHXBLriz3sg,"विषय : नेपाली कक्षा : ६ प्रस्तोता : दिनेश के. सी. जालुपा माध्यमिक विद्यालय टोखा ८, काठमाडौँ #Class6Nepali #Dinesh_Kandel_KC_Channel विशिष्टीकरण तालिकाअनुसार ...","",""
"4:11",https://www.youtube.com/watch?v=JSBdv48eM0k,"विषय : नेपाली  कक्षा : ७  प्रस्तोता : दिनेश के. सी. जालुपा माध्यमिक विद्यालय टोखा ८, काठमाडौँ #Class7Nepali #Dinesh_Kandel_KC_Channel विशिष्टीकरण तालिकाअनुसा...","",""
"4:01",https://www.youtube.com/watch?v=ceqhAKjRTFU,"विषय : नेपाली  कक्षा : ८  प्रस्तोता : दिनेश के. सी. जालुपा माध्यमिक विद्यालय टोखा ८, काठमाडौँ #Class8Nepali #Dinesh_Kandel_KC_Channel विशिष्टीकरण तालिकाअनुसा...","",""
"6:21",https://www.youtube.com/watch?v=-5dMGiA7Q9g,"विषय : नेपाली  कक्षा : १० प्रस्तोता : दिनेश के. सी. जालुपा माध्यमिक विद्यालय टोखा ८, काठमाडौँ #Class10Nepali #Dinesh_Kandel_KC_Channel विशिष्टीकरण तालिकाअनुस...","",""
"5:41",https://www.youtube.com/watch?v=n75xA2ee8_M,"विषय : नेपाली  कक्षा : ९ प्रस्तोता : दिनेश के. सी. जालुपा माध्यमिक विद्यालय टोखा ८, काठमाडौँ #Class_9_ Nepali #Dinesh_Kandel_KC_Channel विशिष्टीकरण तालिकाअनु...","",""
"5:51",https://www.youtube.com/watch?v=5x6TZH5apYo,"विषय : नेपाली  कक्षा : ९ कक्षा : १० कक्षा : ११ कक्षा : १२ प्रस्तोता : दिनेश के. सी. जालुपा माध्यमिक विद्यालय  टोखा ८, काठमाडौँ  #निबन्ध # मेरो देशप्रति मेरो ...","",""
"3:31",https://www.youtube.com/watch?v=G-ZPRRFSFW8,"विषय : नेपाली कक्षा : १०  पाठ : ३ 'चिकित्सा विज्ञान र आयुर्वेद चिकित्सा' निबन्धको सूत्र  प्रस्तोता : दिनेश के.सी. जालुपा माध्यमिक विद्यालय टोखा ८, काठमाडौँ न...","",""
"6:01",https://www.youtube.com/watch?v=2wgSfr11lgw,"विषय : नेपाली प्रस्तोता : दिनेश के. सी.जालुपा माध्यमिक विद्यालय  टोखा ८, काठमाडौँ #SEE_Nepali  #प्रत्यक्ष_अप्रत्यक्ष_कथन #Speech #dinesh_kandel_kc  यस युट्यु...","",""
